product_name,original_price,final_price,discount_percent,urgency_flag,fake_discount_flag,rating,platform,discount_intensity,price_manipulation_score,trust_score,urgency_weight,fake_discount_weight,dark_pattern_score,manipulation_level,year,,,,platform
Oppo Prime Smartphone,27593,13796,50,0,1,4.5,Ajio,0.5,17.245625,2.25,0,0.5,70,Moderate,2023,,,,
Realme Ultra Smartphone,36601,32940,10,0,0,3.6,Paytm Mall,0.1,4.575125,3.24,0,0,4.000000000000001,Low,2019,,,,
Apple Plus Headphones,29027,26124,10,0,0,4.9,Meesho,0.1,3.628375,4.41,0,0,4.000000000000001,Low,2018,,,,
Realme Ultra Laptop,63189,56870,10,0,0,3.1,JioMart,0.1,7.898625,2.79,0,0,4.000000000000001,Low,2018,,,,
OnePlus Prime Smartwatch,41022,36919,10,0,0,2.9,Ajio,0.1,5.12775,2.61,0,0,4.000000000000001,Low,2018,,,,
Oppo Plus Smartwatch,7426,6683,10,1,0,5,JioMart,0.1,0.92825,4.5,0.3,0,34,Low,2018,,,,
Samsung Pro Smartwatch,26049,10419,60,0,1,3,Meesho,0.6,19.53675,1.2000000000000002,0,0.5,74,High Manipulation,2025,,,,
Realme Plus Headphones,50582,45523,10,1,0,2.8,Flipkart,0.1,6.32275,2.52,0.3,0,34,Low,2020,,,,
OnePlus Prime Laptop,37056,14822,60,0,1,4.3,Paytm Mall,0.6,27.792,1.72,0,0.5,74,High Manipulation,2018,,,,
Redmi Pro Smartwatch,78477,47086,40,0,0,4.4,Snapdeal,0.4,39.2385,2.64,0,0,16.000000000000004,Low,2018,,,,
Realme Lite Smartphone,35605,14242,60,0,1,4.9,Nykaa,0.6,26.70375,1.9600000000000002,0,0.5,74,High Manipulation,2021,,,,
Apple Plus Smartwatch,79678,63742,20,1,0,3.9,Myntra,0.2,19.9195,3.12,0.3,0,38,Low,2018,,,,
Oppo Ultra Smartwatch,29706,17823,40,1,0,4.8,Myntra,0.4,14.853,2.88,0.3,0,46,Moderate,2022,,,,
Apple Lite Smartwatch,64001,51200,20,0,0,4.4,Amazon,0.2,16.00025,3.5200000000000005,0,0,8.000000000000002,Low,2019,,,,
Apple Prime Smartphone,51962,36373,30,1,0,4.1,Paytm Mall,0.3,19.48575,2.8699999999999997,0.3,0,42,Moderate,2024,,,,
OnePlus Lite Laptop,17591,15831,10,1,0,4.1,Snapdeal,0.1,2.198875,3.69,0.3,0,34,Low,2024,,,,
Redmi Max Smartphone,5508,4406,20,1,0,4.6,Myntra,0.2,1.377,3.6799999999999997,0.3,0,38,Low,2018,,,,
Oppo Pro Laptop,6126,4900,20,0,0,3.3,Ajio,0.2,1.5315,2.64,0,0,8.000000000000002,Low,2023,,,,
Oppo Prime Smartphone,66866,26746,60,1,1,4.4,Amazon,0.6,50.1495,1.7600000000000002,0.3,0.5,104,High Manipulation,2018,,,,
Apple Pro Headphones,61731,37038,40,0,0,3.8,Paytm Mall,0.4,30.8655,2.28,0,0,16.000000000000004,Low,2017,,,,
Redmi Ultra Laptop,24724,22251,10,1,0,2.9,Ajio,0.1,3.0905,2.61,0.3,0,34,Low,2018,,,,
Redmi Prime Headphones,9522,8569,10,1,0,3.2,Myntra,0.1,1.19025,2.8800000000000003,0.3,0,34,Low,2019,,,,
Samsung Lite Smartphone,54714,32828,40,1,0,4.8,Meesho,0.4,27.357,2.88,0.3,0,46,Moderate,2023,,,,
OnePlus Pro Smartphone,45352,27211,40,1,0,3,Nykaa,0.4,22.676,1.7999999999999998,0.3,0,46,Moderate,2023,,,,
Vivo Lite Smartphone,71279,42767,40,1,0,3.7,Meesho,0.4,35.6395,2.22,0.3,0,46,Moderate,2017,,,,
Oppo Plus Laptop,51293,46163,10,0,0,4.2,Myntra,0.1,6.411625,3.7800000000000002,0,0,4.000000000000001,Low,2022,,,,
Apple Plus Laptop,71889,35944,50,1,1,3.7,Myntra,0.5,44.930625,1.85,0.3,0.5,100,High Manipulation,2025,,,,
OnePlus Lite Laptop,66743,46720,30,0,0,2.8,Nykaa,0.3,25.028625,1.9599999999999997,0,0,12,Low,2020,,,,
Realme Pro Headphones,35118,14047,60,1,1,3.2,Meesho,0.6,26.3385,1.2800000000000002,0.3,0.5,104,High Manipulation,2025,,,,
Realme Lite Smartwatch,20277,10138,50,1,1,4.3,Ajio,0.5,12.673125,2.15,0.3,0.5,100,High Manipulation,2021,,,,
OnePlus Ultra Smartwatch,55142,33085,40,0,0,4.6,Flipkart,0.4,27.571,2.76,0,0,16.000000000000004,Low,2017,,,,
Apple Plus Smartwatch,33449,20069,40,1,0,3.2,Nykaa,0.4,16.7245,1.92,0.3,0,46,Moderate,2017,,,,
Samsung Max Laptop,66541,26616,60,1,1,4.6,Meesho,0.6,49.90575,1.8399999999999999,0.3,0.5,104,High Manipulation,2025,,,,
Apple Max Headphones,7339,5137,30,0,0,4.6,Snapdeal,0.3,2.752125,3.2199999999999998,0,0,12,Low,2015,,,,
Vivo Lite Headphones,30893,15446,50,0,1,3.1,Nykaa,0.5,19.308125,1.55,0,0.5,70,Moderate,2022,,,,
OnePlus Lite Smartwatch,60716,30358,50,1,1,2.8,Amazon,0.5,37.9475,1.4,0.3,0.5,100,High Manipulation,2018,,,,
Apple Lite Laptop,6327,3796,40,1,0,4.5,Amazon,0.4,3.1635,2.6999999999999997,0.3,0,46,Moderate,2017,,,,
Redmi Lite Smartwatch,16199,12959,20,1,0,3.3,Nykaa,0.2,4.04975,2.64,0.3,0,38,Low,2024,,,,
Oppo Ultra Smartwatch,77695,62156,20,0,0,3,Myntra,0.2,19.42375,2.4000000000000004,0,0,8.000000000000002,Low,2025,,,,
Redmi Pro Laptop,59818,35890,40,1,0,4.6,Nykaa,0.4,29.909,2.76,0.3,0,46,Moderate,2021,,,,
Samsung Max Headphones,5527,3316,40,0,0,4.8,Amazon,0.4,2.7635,2.88,0,0,16.000000000000004,Low,2019,,,,
OnePlus Max Laptop,50191,45171,10,0,0,4.6,Snapdeal,0.1,6.273875,4.14,0,0,4.000000000000001,Low,2017,,,,
Realme Pro Smartphone,53737,21494,60,0,1,3.1,Nykaa,0.6,40.30275,1.2400000000000002,0,0.5,74,High Manipulation,2020,,,,
Redmi Max Laptop,57217,34330,40,1,0,4,Ajio,0.4,28.6085,2.4,0.3,0,46,Moderate,2020,,,,
Samsung Ultra Laptop,64017,57615,10,1,0,4.1,Amazon,0.1,8.002125,3.69,0.3,0,34,Low,2025,,,,
Vivo Lite Smartphone,12917,5166,60,1,1,4.2,Nykaa,0.6,9.68775,1.6800000000000002,0.3,0.5,104,High Manipulation,2016,,,,
Apple Max Smartphone,34611,13844,60,1,1,4.3,Snapdeal,0.6,25.95825,1.72,0.3,0.5,104,High Manipulation,2016,,,,
Apple Ultra Headphones,74514,59611,20,1,0,3.9,Ajio,0.2,18.6285,3.12,0.3,0,38,Low,2024,,,,
Vivo Pro Laptop,28988,20291,30,1,0,2.8,Flipkart,0.3,10.8705,1.9599999999999997,0.3,0,42,Moderate,2019,,,,
OnePlus Prime Smartwatch,57319,28659,50,0,1,3.3,Amazon,0.5,35.824375,1.65,0,0.5,70,Moderate,2015,,,,
Oppo Lite Smartphone,31301,28170,10,0,0,4.7,Nykaa,0.1,3.912625,4.23,0,0,4.000000000000001,Low,2022,,,,
Apple Prime Laptop,24378,12189,50,1,1,3.8,Paytm Mall,0.5,15.23625,1.9,0.3,0.5,100,High Manipulation,2025,,,,
Oppo Lite Smartphone,40331,28231,30,0,0,3.8,Paytm Mall,0.3,15.124125,2.6599999999999997,0,0,12,Low,2020,,,,
Vivo Ultra Smartphone,62173,31086,50,1,1,4.2,Flipkart,0.5,38.858125,2.1,0.3,0.5,100,High Manipulation,2019,,,,
Samsung Ultra Smartwatch,50025,35017,30,1,0,3.5,Paytm Mall,0.3,18.759375,2.4499999999999997,0.3,0,42,Moderate,2023,,,,
OnePlus Max Smartphone,41859,33487,20,1,0,3.3,Meesho,0.2,10.46475,2.64,0.3,0,38,Low,2023,,,,
Vivo Pro Laptop,63072,25228,60,0,1,4.5,Myntra,0.6,47.304,1.8,0,0.5,74,High Manipulation,2017,,,,
Oppo Lite Laptop,38309,19154,50,1,1,3.4,Paytm Mall,0.5,23.943125,1.7,0.3,0.5,100,High Manipulation,2018,,,,
Apple Prime Laptop,77204,46322,40,0,0,3.3,Amazon,0.4,38.602,1.9799999999999998,0,0,16.000000000000004,Low,2017,,,,
OnePlus Ultra Headphones,33430,16715,50,1,1,3.8,Meesho,0.5,20.89375,1.9,0.3,0.5,100,High Manipulation,2021,,,,
Apple Plus Smartphone,60815,30407,50,0,1,4.6,Amazon,0.5,38.009375,2.3,0,0.5,70,Moderate,2018,,,,
Samsung Plus Laptop,8686,6948,20,1,0,2.7,Meesho,0.2,2.1715,2.16,0.3,0,38,Low,2015,,,,
Apple Prime Laptop,29722,17833,40,1,0,3.4,Flipkart,0.4,14.861,2.04,0.3,0,46,Moderate,2019,,,,
Realme Lite Smartphone,63144,56829,10,1,0,4.7,Snapdeal,0.1,7.893,4.23,0.3,0,34,Low,2020,,,,
OnePlus Max Smartwatch,9505,4752,50,0,1,3.1,Flipkart,0.5,5.940625,1.55,0,0.5,70,Moderate,2022,,,,
Oppo Lite Headphones,50644,35450,30,0,0,2.8,Ajio,0.3,18.9915,1.9599999999999997,0,0,12,Low,2016,,,,
OnePlus Max Laptop,51582,25791,50,1,1,4.4,Nykaa,0.5,32.23875,2.2,0.3,0.5,100,High Manipulation,2023,,,,
Realme Pro Laptop,28085,19659,30,0,0,4.4,Flipkart,0.3,10.531875,3.08,0,0,12,Low,2020,,,,
Oppo Ultra Smartphone,27965,22372,20,0,0,4.7,Snapdeal,0.2,6.99125,3.7600000000000002,0,0,8.000000000000002,Low,2025,,,,
Apple Ultra Headphones,20348,16278,20,1,0,3.2,Ajio,0.2,5.087,2.5600000000000005,0.3,0,38,Low,2022,,,,
Apple Lite Headphones,36569,21941,40,1,0,3.4,Paytm Mall,0.4,18.2845,2.04,0.3,0,46,Moderate,2025,,,,
Realme Lite Laptop,75044,52530,30,1,0,3.9,Flipkart,0.3,28.1415,2.73,0.3,0,42,Moderate,2020,,,,
Vivo Pro Smartwatch,51257,41005,20,0,0,3.2,Meesho,0.2,12.81425,2.5600000000000005,0,0,8.000000000000002,Low,2022,,,,
Samsung Plus Smartwatch,75318,52722,30,1,0,3.4,Flipkart,0.3,28.24425,2.38,0.3,0,42,Moderate,2024,,,,
Vivo Prime Smartphone,24041,21636,10,1,0,3.1,Nykaa,0.1,3.005125,2.79,0.3,0,34,Low,2022,,,,
Realme Prime Headphones,71426,57140,20,0,0,2.7,Nykaa,0.2,17.8565,2.16,0,0,8.000000000000002,Low,2025,,,,
Oppo Prime Laptop,27076,24368,10,1,0,2.9,Myntra,0.1,3.3845,2.61,0.3,0,34,Low,2023,,,,
Realme Prime Smartphone,36455,32809,10,0,0,3.9,Nykaa,0.1,4.556875,3.51,0,0,4.000000000000001,Low,2017,,,,
Realme Lite Headphones,16891,6756,60,1,1,4.5,Amazon,0.6,12.66825,1.8,0.3,0.5,104,High Manipulation,2024,,,,
Oppo Plus Laptop,56011,22404,60,1,1,2.6,Flipkart,0.6,42.00825,1.04,0.3,0.5,104,High Manipulation,2020,,,,
Redmi Pro Smartwatch,15540,7770,50,0,1,2.7,Paytm Mall,0.5,9.7125,1.35,0,0.5,70,Moderate,2021,,,,
Realme Prime Laptop,68115,47680,30,0,0,4.4,Snapdeal,0.3,25.543125,3.08,0,0,12,Low,2016,,,,
Redmi Plus Headphones,72389,57911,20,1,0,3.8,Meesho,0.2,18.09725,3.04,0.3,0,38,Low,2024,,,,
Realme Prime Laptop,19861,9930,50,0,1,4.6,Nykaa,0.5,12.413125,2.3,0,0.5,70,Moderate,2015,,,,
Vivo Plus Smartphone,19524,17571,10,1,0,3.4,Paytm Mall,0.1,2.4405,3.06,0.3,0,34,Low,2020,,,,
Samsung Plus Smartwatch,71845,43107,40,0,0,3.2,Meesho,0.4,35.9225,1.92,0,0,16.000000000000004,Low,2015,,,,
Vivo Ultra Headphones,62788,37672,40,1,0,4.9,Flipkart,0.4,31.394,2.94,0.3,0,46,Moderate,2021,,,,
Samsung Pro Headphones,30384,27345,10,1,0,3,Snapdeal,0.1,3.798,2.7,0.3,0,34,Low,2020,,,,
Vivo Prime Laptop,52433,31459,40,0,0,3.1,Meesho,0.4,26.2165,1.8599999999999999,0,0,16.000000000000004,Low,2018,,,,
OnePlus Pro Laptop,30407,12162,60,0,1,4.9,Meesho,0.6,22.80525,1.9600000000000002,0,0.5,74,High Manipulation,2015,,,,
Apple Plus Headphones,74033,44419,40,1,0,3.6,Nykaa,0.4,37.0165,2.16,0.3,0,46,Moderate,2016,,,,
Apple Prime Headphones,43034,34427,20,0,0,4,JioMart,0.2,10.7585,3.2,0,0,8.000000000000002,Low,2019,,,,
Oppo Pro Headphones,61997,37198,40,0,0,4.8,Amazon,0.4,30.9985,2.88,0,0,16.000000000000004,Low,2019,,,,
Realme Pro Smartphone,74750,44850,40,0,0,3.5,Paytm Mall,0.4,37.375,2.1,0,0,16.000000000000004,Low,2025,,,,
Oppo Max Smartphone,26380,15828,40,0,0,3.8,Myntra,0.4,13.19,2.28,0,0,16.000000000000004,Low,2015,,,,
Realme Prime Headphones,62313,56081,10,1,0,3.2,JioMart,0.1,7.789125,2.8800000000000003,0.3,0,34,Low,2021,,,,
Oppo Lite Headphones,5608,2804,50,1,1,4,JioMart,0.5,3.505,2,0.3,0.5,100,High Manipulation,2023,,,,
Oppo Max Smartphone,36822,22093,40,1,0,3.2,Meesho,0.4,18.411,1.92,0.3,0,46,Moderate,2017,,,,
Apple Prime Headphones,74957,67461,10,1,0,3.4,Myntra,0.1,9.369625,3.06,0.3,0,34,Low,2023,,,,
Realme Max Smartwatch,8570,5142,40,1,0,2.8,Myntra,0.4,4.285,1.68,0.3,0,46,Moderate,2016,,,,
Oppo Lite Smartphone,19632,7852,60,0,1,4.1,Paytm Mall,0.6,14.724,1.64,0,0.5,74,High Manipulation,2017,,,,
Apple Ultra Smartwatch,61078,30539,50,0,1,4.6,Paytm Mall,0.5,38.17375,2.3,0,0.5,70,Moderate,2021,,,,
Samsung Max Headphones,56282,39397,30,1,0,3.5,Meesho,0.3,21.10575,2.4499999999999997,0.3,0,42,Moderate,2022,,,,
Samsung Plus Smartphone,8556,6844,20,1,0,3.8,Meesho,0.2,2.139,3.04,0.3,0,38,Low,2016,,,,
Oppo Prime Smartphone,30072,21050,30,1,0,3.7,Nykaa,0.3,11.277,2.59,0.3,0,42,Moderate,2016,,,,
OnePlus Pro Smartwatch,71795,57436,20,1,0,4.5,JioMart,0.2,17.94875,3.6,0.3,0,38,Low,2023,,,,
Redmi Pro Smartphone,76017,30406,60,1,1,4.9,Nykaa,0.6,57.01275,1.9600000000000002,0.3,0.5,104,High Manipulation,2025,,,,
Vivo Ultra Smartphone,39288,27501,30,1,0,3.2,Myntra,0.3,14.733,2.2399999999999998,0.3,0,42,Moderate,2023,,,,
Apple Ultra Smartwatch,45553,31887,30,1,0,3,Flipkart,0.3,17.082375,2.0999999999999996,0.3,0,42,Moderate,2016,,,,
Oppo Lite Headphones,29245,14622,50,0,1,3.6,Amazon,0.5,18.278125,1.8,0,0.5,70,Moderate,2016,,,,
Apple Pro Headphones,40114,16045,60,0,1,3.5,Paytm Mall,0.6,30.0855,1.4000000000000001,0,0.5,74,High Manipulation,2021,,,,
Samsung Ultra Headphones,14396,12956,10,0,0,2.5,Snapdeal,0.1,1.7995,2.25,0,0,4.000000000000001,Low,2021,,,,
Apple Prime Smartphone,66297,46407,30,1,0,5,Myntra,0.3,24.861375,3.5,0.3,0,42,Moderate,2015,,,,
OnePlus Ultra Smartwatch,8055,4833,40,0,0,2.8,Myntra,0.4,4.0275,1.68,0,0,16.000000000000004,Low,2021,,,,
Realme Lite Headphones,7258,2903,60,0,1,3.9,Meesho,0.6,5.4435,1.56,0,0.5,74,High Manipulation,2019,,,,
OnePlus Plus Smartwatch,7851,7065,10,0,0,2.9,Myntra,0.1,0.981375,2.61,0,0,4.000000000000001,Low,2022,,,,
Oppo Prime Smartwatch,65273,52218,20,1,0,4.9,Snapdeal,0.2,16.31825,3.9200000000000004,0.3,0,38,Low,2018,,,,
Vivo Max Headphones,14783,5913,60,0,1,3.2,JioMart,0.6,11.08725,1.2800000000000002,0,0.5,74,High Manipulation,2020,,,,
Apple Ultra Smartwatch,16844,11790,30,1,0,3.3,Meesho,0.3,6.3165,2.3099999999999996,0.3,0,42,Moderate,2015,,,,
Oppo Ultra Smartphone,31074,27966,10,0,0,2.6,Ajio,0.1,3.88425,2.3400000000000003,0,0,4.000000000000001,Low,2019,,,,
Vivo Prime Laptop,65554,39332,40,0,0,4.1,Meesho,0.4,32.777,2.4599999999999995,0,0,16.000000000000004,Low,2017,,,,
Samsung Ultra Smartphone,14123,8473,40,1,0,4.5,Ajio,0.4,7.0615,2.6999999999999997,0.3,0,46,Moderate,2018,,,,
Redmi Plus Headphones,44561,17824,60,0,1,3.3,JioMart,0.6,33.42075,1.32,0,0.5,74,High Manipulation,2020,,,,
Vivo Lite Smartwatch,72661,43596,40,0,0,4.4,Myntra,0.4,36.3305,2.64,0,0,16.000000000000004,Low,2025,,,,
Oppo Ultra Laptop,27872,25084,10,0,0,4.7,Flipkart,0.1,3.484,4.23,0,0,4.000000000000001,Low,2021,,,,
Redmi Plus Headphones,57061,45648,20,0,0,4,Meesho,0.2,14.26525,3.2,0,0,8.000000000000002,Low,2019,,,,
Oppo Ultra Laptop,61268,42887,30,0,0,4.1,JioMart,0.3,22.9755,2.8699999999999997,0,0,12,Low,2022,,,,
Realme Pro Headphones,59616,29808,50,1,1,4.9,Paytm Mall,0.5,37.26,2.45,0.3,0.5,100,High Manipulation,2016,,,,
Realme Max Headphones,67963,61166,10,1,0,4.4,Meesho,0.1,8.495375,3.9600000000000004,0.3,0,34,Low,2020,,,,
OnePlus Pro Headphones,52704,31622,40,0,0,4.1,Ajio,0.4,26.352,2.4599999999999995,0,0,16.000000000000004,Low,2023,,,,
Realme Ultra Laptop,33367,23356,30,0,0,3.7,Snapdeal,0.3,12.512625,2.59,0,0,12,Low,2021,,,,
Redmi Plus Smartwatch,7173,4303,40,1,0,3.5,Myntra,0.4,3.5865,2.1,0.3,0,46,Moderate,2021,,,,
Apple Ultra Headphones,47832,38265,20,0,0,3.1,Ajio,0.2,11.958,2.4800000000000004,0,0,8.000000000000002,Low,2021,,,,
Redmi Max Smartphone,5426,4340,20,1,0,2.8,Flipkart,0.2,1.3565,2.2399999999999998,0.3,0,38,Low,2022,,,,
Oppo Lite Smartphone,60355,48284,20,0,0,3.4,Nykaa,0.2,15.08875,2.72,0,0,8.000000000000002,Low,2017,,,,
Samsung Max Smartphone,15227,12181,20,0,0,3.3,Ajio,0.2,3.80675,2.64,0,0,8.000000000000002,Low,2020,,,,
OnePlus Lite Smartwatch,9786,4893,50,1,1,3.8,Amazon,0.5,6.11625,1.9,0.3,0.5,100,High Manipulation,2020,,,,
OnePlus Ultra Smartwatch,71079,56863,20,1,0,2.9,Flipkart,0.2,17.76975,2.32,0.3,0,38,Low,2020,,,,
Apple Pro Laptop,71086,35543,50,0,1,3.7,Myntra,0.5,44.42875,1.85,0,0.5,70,Moderate,2018,,,,
Samsung Prime Smartwatch,29288,14644,50,1,1,3.9,Myntra,0.5,18.305,1.95,0.3,0.5,100,High Manipulation,2017,,,,
Oppo Ultra Smartwatch,7046,4227,40,1,0,4.5,Flipkart,0.4,3.523,2.6999999999999997,0.3,0,46,Moderate,2018,,,,
Realme Plus Smartphone,76042,45625,40,0,0,4.5,Myntra,0.4,38.021,2.6999999999999997,0,0,16.000000000000004,Low,2021,,,,
OnePlus Prime Smartwatch,50201,45180,10,0,0,2.6,Nykaa,0.1,6.275125,2.3400000000000003,0,0,4.000000000000001,Low,2024,,,,
Apple Pro Smartphone,29877,26889,10,0,0,3,JioMart,0.1,3.734625,2.7,0,0,4.000000000000001,Low,2022,,,,
OnePlus Lite Smartphone,79766,55836,30,1,0,2.7,Myntra,0.3,29.91225,1.89,0.3,0,42,Moderate,2016,,,,
Vivo Ultra Smartphone,7285,5099,30,0,0,4.6,Nykaa,0.3,2.731875,3.2199999999999998,0,0,12,Low,2024,,,,
OnePlus Prime Headphones,56602,33961,40,0,0,3.1,JioMart,0.4,28.301,1.8599999999999999,0,0,16.000000000000004,Low,2016,,,,
Samsung Ultra Smartphone,38179,19089,50,0,1,4.7,Amazon,0.5,23.861875,2.35,0,0.5,70,Moderate,2016,,,,
Oppo Ultra Smartwatch,13357,10685,20,1,0,4.6,Nykaa,0.2,3.33925,3.6799999999999997,0.3,0,38,Low,2021,,,,
Redmi Prime Headphones,27687,22149,20,1,0,4.8,Snapdeal,0.2,6.92175,3.84,0.3,0,38,Low,2018,,,,
Vivo Prime Headphones,60461,30230,50,1,1,3.4,Paytm Mall,0.5,37.788125,1.7,0.3,0.5,100,High Manipulation,2023,,,,
Redmi Ultra Smartwatch,64360,38616,40,0,0,3.7,Meesho,0.4,32.18,2.22,0,0,16.000000000000004,Low,2022,,,,
Samsung Plus Smartphone,8694,7824,10,0,0,5,Snapdeal,0.1,1.08675,4.5,0,0,4.000000000000001,Low,2016,,,,
Apple Ultra Headphones,41079,28755,30,1,0,4.4,Snapdeal,0.3,15.404625,3.08,0.3,0,42,Moderate,2017,,,,
Oppo Max Smartwatch,45688,27412,40,1,0,2.6,Amazon,0.4,22.844,1.56,0.3,0,46,Moderate,2021,,,,
Vivo Lite Smartwatch,61315,49052,20,1,0,3.9,Snapdeal,0.2,15.32875,3.12,0.3,0,38,Low,2020,,,,
Realme Prime Smartwatch,41184,32947,20,0,0,3.8,Ajio,0.2,10.296,3.04,0,0,8.000000000000002,Low,2020,,,,
Realme Prime Smartwatch,66379,59741,10,1,0,3.1,Nykaa,0.1,8.297375,2.79,0.3,0,34,Low,2018,,,,
Vivo Lite Smartphone,36075,21645,40,0,0,3.7,Flipkart,0.4,18.0375,2.22,0,0,16.000000000000004,Low,2017,,,,
Vivo Plus Headphones,73567,44140,40,0,0,4.2,Amazon,0.4,36.7835,2.52,0,0,16.000000000000004,Low,2018,,,,
Apple Max Smartwatch,52658,36860,30,0,0,3.5,Paytm Mall,0.3,19.74675,2.4499999999999997,0,0,12,Low,2021,,,,
Redmi Prime Smartphone,50825,45742,10,0,0,4.7,Amazon,0.1,6.353125,4.23,0,0,4.000000000000001,Low,2019,,,,
OnePlus Ultra Laptop,8173,5721,30,1,0,3.1,Myntra,0.3,3.064875,2.17,0.3,0,42,Moderate,2019,,,,
Samsung Lite Laptop,75589,45353,40,1,0,3.1,Paytm Mall,0.4,37.7945,1.8599999999999999,0.3,0,46,Moderate,2020,,,,
Realme Ultra Headphones,35064,21038,40,0,0,3,Nykaa,0.4,17.532,1.7999999999999998,0,0,16.000000000000004,Low,2022,,,,
Vivo Plus Laptop,14808,10365,30,0,0,4.6,Amazon,0.3,5.553,3.2199999999999998,0,0,12,Low,2018,,,,
OnePlus Plus Headphones,40988,24592,40,1,0,4.2,Flipkart,0.4,20.494,2.52,0.3,0,46,Moderate,2019,,,,
Oppo Pro Headphones,22191,8876,60,1,1,3.8,Meesho,0.6,16.64325,1.52,0.3,0.5,104,High Manipulation,2022,,,,
Oppo Lite Laptop,16000,12800,20,0,0,2.8,Snapdeal,0.2,4,2.2399999999999998,0,0,8.000000000000002,Low,2020,,,,
Apple Max Laptop,18388,7355,60,0,1,2.8,Meesho,0.6,13.791,1.1199999999999999,0,0.5,74,High Manipulation,2025,,,,
Apple Prime Laptop,40716,24429,40,1,0,2.7,Amazon,0.4,20.358,1.62,0.3,0,46,Moderate,2024,,,,
Redmi Plus Smartwatch,16555,8277,50,1,1,4.6,Paytm Mall,0.5,10.346875,2.3,0.3,0.5,100,High Manipulation,2015,,,,
Redmi Lite Smartphone,27647,22117,20,0,0,3.6,Paytm Mall,0.2,6.91175,2.8800000000000003,0,0,8.000000000000002,Low,2022,,,,
Realme Pro Smartphone,68751,34375,50,0,1,4.9,Meesho,0.5,42.969375,2.45,0,0.5,70,Moderate,2017,,,,
OnePlus Prime Headphones,37018,14807,60,1,1,4.4,JioMart,0.6,27.7635,1.7600000000000002,0.3,0.5,104,High Manipulation,2024,,,,
Oppo Ultra Smartphone,43763,26257,40,1,0,4.6,Nykaa,0.4,21.8815,2.76,0.3,0,46,Moderate,2022,,,,
Apple Ultra Smartphone,22521,20268,10,1,0,4.6,Flipkart,0.1,2.815125,4.14,0.3,0,34,Low,2025,,,,
Vivo Prime Headphones,38028,30422,20,1,0,3.9,JioMart,0.2,9.507,3.12,0.3,0,38,Low,2019,,,,
OnePlus Plus Laptop,41530,37377,10,0,0,4.6,JioMart,0.1,5.19125,4.14,0,0,4.000000000000001,Low,2019,,,,
Apple Pro Laptop,23268,9307,60,0,1,4.1,Flipkart,0.6,17.451,1.64,0,0.5,74,High Manipulation,2019,,,,
Vivo Lite Laptop,66480,53184,20,1,0,5,Flipkart,0.2,16.62,4,0.3,0,38,Low,2024,,,,
Realme Ultra Headphones,12611,5044,60,1,1,3.8,JioMart,0.6,9.45825,1.52,0.3,0.5,104,High Manipulation,2021,,,,
Realme Plus Laptop,27355,19148,30,0,0,2.5,Snapdeal,0.3,10.258125,1.75,0,0,12,Low,2018,,,,
Samsung Pro Smartwatch,69763,62786,10,1,0,3.9,Amazon,0.1,8.720375,3.51,0.3,0,34,Low,2021,,,,
Oppo Pro Laptop,50600,20240,60,0,1,4.3,Myntra,0.6,37.95,1.72,0,0.5,74,High Manipulation,2020,,,,
Realme Lite Laptop,40078,24046,40,1,0,4.5,Myntra,0.4,20.039,2.6999999999999997,0.3,0,46,Moderate,2021,,,,
Vivo Max Headphones,18004,7201,60,1,1,2.7,Amazon,0.6,13.503,1.08,0.3,0.5,104,High Manipulation,2022,,,,
Samsung Max Smartphone,17212,8606,50,1,1,4.8,Snapdeal,0.5,10.7575,2.4,0.3,0.5,100,High Manipulation,2022,,,,
OnePlus Ultra Smartwatch,13248,10598,20,1,0,4.9,Amazon,0.2,3.312,3.9200000000000004,0.3,0,38,Low,2016,,,,
Realme Prime Smartwatch,55452,22180,60,0,1,3.7,Myntra,0.6,41.589,1.4800000000000002,0,0.5,74,High Manipulation,2019,,,,
Apple Plus Smartphone,32796,16398,50,1,1,3.3,Flipkart,0.5,20.4975,1.65,0.3,0.5,100,High Manipulation,2024,,,,
Realme Ultra Smartphone,60382,24152,60,0,1,3.6,Flipkart,0.6,45.2865,1.4400000000000002,0,0.5,74,High Manipulation,2021,,,,
Realme Plus Headphones,23530,16471,30,0,0,3.8,Myntra,0.3,8.82375,2.6599999999999997,0,0,12,Low,2025,,,,
Redmi Max Smartphone,43689,30582,30,1,0,4.7,Snapdeal,0.3,16.383375,3.29,0.3,0,42,Moderate,2018,,,,
Apple Plus Laptop,13465,10772,20,1,0,3.1,Meesho,0.2,3.36625,2.4800000000000004,0.3,0,38,Low,2023,,,,
Apple Prime Laptop,42839,38555,10,1,0,3.4,Meesho,0.1,5.354875,3.06,0.3,0,34,Low,2015,,,,
Vivo Max Headphones,34810,24367,30,0,0,2.9,Meesho,0.3,13.05375,2.03,0,0,12,Low,2021,,,,
Vivo Prime Smartphone,45036,22518,50,0,1,3.5,Snapdeal,0.5,28.1475,1.75,0,0.5,70,Moderate,2024,,,,
OnePlus Ultra Laptop,67605,33802,50,0,1,2.6,Meesho,0.5,42.253125,1.3,0,0.5,70,Moderate,2020,,,,
Apple Ultra Headphones,58923,47138,20,0,0,4,Snapdeal,0.2,14.73075,3.2,0,0,8.000000000000002,Low,2021,,,,
Oppo Prime Headphones,8455,5073,40,0,0,2.6,Paytm Mall,0.4,4.2275,1.56,0,0,16.000000000000004,Low,2020,,,,
